edge_id,source_node_id,source_node_type,target_node_id,target_node_type,edge_type,paper_id,study_id,intervention_id,condition_id,population_id,context,duration,outcome_id,measurement_id,effect_direction,effect_size_raw,effect_size_numeric,effect_metric,p_value,confidence_interval,evidence_strength,attribution_level,claim_type,claim_explicitness,source_quote,source_page,extraction_confidence,review_status,edge_weight
edge_000196,ms_68754,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_002,study_1_meas_002,positive,SMD¼0.61; 95% CI: e0.88 to e0.34,,,,95% CI: e0.88 to e0.34,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s ... anxiety (SMD¼0.61; 95% CI: e0.88 to e0.34),1,0.5,needs_review,0.0135
edge_000197,ms_68754,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_002,study_1_meas_002,positive,SMD¼0.61; 95% CI: e0.88 to e0.34,,,,95% CI: e0.88 to e0.34,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s ... anxiety (SMD¼0.61; 95% CI: e0.88 to e0.34),1,0.5,needs_review,0.0135
edge_000198,ms_68754,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_002,study_1_meas_002,positive,SMD¼0.61; 95% CI: e0.88 to e0.34,,,,95% CI: e0.88 to e0.34,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s ... anxiety (SMD¼0.61; 95% CI: e0.88 to e0.34),1,0.5,needs_review,0.0135
edge_000199,ms_68754,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_003,study_1_meas_003,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,0.5,needs_review,0.0135
edge_000200,ms_68754,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_003,study_1_meas_003,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,0.5,needs_review,0.0135
edge_000201,ms_68754,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_003,study_1_meas_003,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,0.5,needs_review,0.0135
edge_000202,ms_68754,MechanicSet,study_1_out_004,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_004,study_1_meas_004,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000203,ms_68754,MechanicSet,study_1_out_004,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_004,study_1_meas_004,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000204,ms_68754,MechanicSet,study_1_out_004,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_004,study_1_meas_004,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000205,ms_68754,MechanicSet,study_1_out_005,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_005,study_1_meas_005,positive,reduced need for restraint,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000206,ms_68754,MechanicSet,study_1_out_005,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_005,study_1_meas_005,positive,reduced need for restraint,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000207,ms_68754,MechanicSet,study_1_out_005,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_005,study_1_meas_005,positive,reduced need for restraint,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000208,ms_68754,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_006,study_1_meas_006,null,no difference between preparatory and distracting games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000209,ms_68754,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_006,study_1_meas_006,null,no difference between preparatory and distracting games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000210,ms_68754,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_006,study_1_meas_006,null,no difference between preparatory and distracting games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000211,ms_68754,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_007,study_1_meas_007,null,no difference between virtual reality and non-virtual reality games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000212,ms_68754,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_007,study_1_meas_007,null,no difference between virtual reality and non-virtual reality games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000213,ms_68754,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_007,study_1_meas_007,null,no difference between virtual reality and non-virtual reality games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000214,ms_82248,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_001,study_1_meas_001,positive,SMD¼e0.43; 95% conﬁdence interval (CI): e0.67 to e0.20,,,,95% CI: e0.67 to e0.20,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain (standardised mean difference [SMD]¼e0.43; 95% conﬁdence interval [CI]: e0.67 to e0.20),1,0.5,needs_review,0.0135
edge_000215,ms_82248,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_002,study_1_meas_002,positive,SMD¼0.61; 95% CI: e0.88 to e0.34,,,,95% CI: e0.88 to e0.34,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s ... anxiety (SMD¼0.61; 95% CI: e0.88 to e0.34),1,0.5,needs_review,0.0135
edge_000216,ms_82248,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_003,study_1_meas_003,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,0.5,needs_review,0.0135
edge_000217,ms_82248,MechanicSet,study_1_out_004,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_004,study_1_meas_004,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000218,ms_82248,MechanicSet,study_1_out_005,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_005,study_1_meas_005,positive,reduced need for restraint,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000219,ms_82248,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_006,study_1_meas_006,null,no difference between preparatory and distracting games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000220,ms_82248,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_007,study_1_meas_007,null,no difference between virtual reality and non-virtual reality games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000221,ms_87177,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_001,study_1_meas_001,positive,SMD¼e0.43; 95% conﬁdence interval (CI): e0.67 to e0.20,,,,95% CI: e0.67 to e0.20,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain (standardised mean difference [SMD]¼e0.43; 95% conﬁdence interval [CI]: e0.67 to e0.20),1,0.5,needs_review,0.0135
edge_000222,ms_87177,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_002,study_1_meas_002,positive,SMD¼0.61; 95% CI: e0.88 to e0.34,,,,95% CI: e0.88 to e0.34,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s ... anxiety (SMD¼0.61; 95% CI: e0.88 to e0.34),1,0.5,needs_review,0.0135
edge_000223,ms_87177,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_003,study_1_meas_003,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,0.5,needs_review,0.0135
edge_000224,ms_87177,MechanicSet,study_1_out_004,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_004,study_1_meas_004,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000225,ms_87177,MechanicSet,study_1_out_005,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_005,study_1_meas_005,positive,reduced need for restraint,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000226,ms_87177,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_006,study_1_meas_006,null,no difference between preparatory and distracting games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000227,ms_87177,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_007,study_1_meas_007,null,no difference between virtual reality and non-virtual reality games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000228,ms_63346,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_control,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_001,study_1_meas_001,positive,SMD¼e0.43; 95% conﬁdence interval (CI): e0.67 to e0.20,,,,95% CI: e0.67 to e0.20,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain (standardised mean difference [SMD]¼e0.43; 95% conﬁdence interval [CI]: e0.67 to e0.20),1,0.5,needs_review,0.0135
edge_000229,ms_63346,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_control,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_002,study_1_meas_002,positive,SMD¼0.61; 95% CI: e0.88 to e0.34,,,,95% CI: e0.88 to e0.34,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s ... anxiety (SMD¼0.61; 95% CI: e0.88 to e0.34),1,0.5,needs_review,0.0135
edge_000230,ms_63346,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_control,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_003,study_1_meas_003,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,0.5,needs_review,0.0135
edge_000231,ms_63346,MechanicSet,study_1_out_004,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_control,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_004,study_1_meas_004,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000232,ms_63346,MechanicSet,study_1_out_005,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_control,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_005,study_1_meas_005,positive,reduced need for restraint,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,0.5,needs_review,0.0135
edge_000233,ms_63346,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_control,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_006,study_1_meas_006,null,no difference between preparatory and distracting games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000234,ms_63346,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_003,study_1,study_1_int_01,study_1_cond_control,pop_001,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,study_1_out_007,study_1_meas_007,null,no difference between virtual reality and non-virtual reality games,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,0.5,needs_review,0.0135
edge_000235,ms_09892,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000236,ms_09892,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000237,ms_09892,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000238,ms_09892,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000239,ms_09892,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
edge_000240,ms_09892,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
edge_000241,ms_09892,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
